"ScGl_data_id","Site","Year","Tag","Transect","X.coord.m.","Y.coord.m.","Degrees","Direction","Height.cm.","Width.cm.","Fl","Br","Minis","PhotoNumber","Comments","X_coord_old","Y_coord_old","Vol"
"6364",10241,"Oil Pad (old)",2015,889.01,"8C",1.04,16.27,NA,NA,6,7,"y","n",NA,"","",0.6,34.95,230.90706003885
"6365",11081,"Oil Pad",2015,889.01,"10",1.04,16.27,NA,NA,6,7,"y","n",NA,"","",0.6,34.95,230.90706003885
"6366",11081,"Oil Pad (old)",2015,889.01,"8C",1.04,16.27,NA,NA,6,7,"y","n",NA,"","",0.6,34.95,230.90706003885
"6367",12186,"Oil Pad",2016,889.01,"10",1.04,16.27,NA,NA,0,0,"n","n",NA,"","",0.6,34.95,0
"6368",12186,"Oil Pad (old)",2016,889.01,"8C",1.04,16.27,NA,NA,0,0,"n","n",NA,"","",0.6,34.95,0
"6369",16099,"Oil Pad",2017,889.01,"10",1.04,16.27,NA,NA,0,0,"n","n",NA,"","",0.6,34.95,0
"6370",16099,"Oil Pad (old)",2017,889.01,"8C",1.04,16.27,NA,NA,0,0,"n","n",NA,"","",0.6,34.95,0
"6371",18213,"Oil Pad",2018,889.01,"10",1.04,16.27,NA,NA,0,0,"n","n",NA,"","gone",0.6,34.95,0
"6372",18213,"Oil Pad (old)",2018,889.01,"8C",1.04,16.27,NA,NA,0,0,"n","n",NA,"","gone",0.6,34.95,0
"6373",7595,"Oil Pad",2013,1258,"10",0.95,1.55,NA,NA,3.6,2.5,"n","n",NA,"","",0,0,17.6714586764426
"6374",8329,"Oil Pad",2014,1258,"10",0.95,1.55,NA,NA,3.8,3.1,"n","n",NA,"","other DS, C12",0,0,28.681170130948
"6375",9603,"Oil Pad",2014,1258,"10",1.5,14.4,NA,NA,3.8,3.1,"n","n",NA,"","",0,0,28.681170130948
"6376",9603,"Oil Pad (old)",2014,1258,"12C",1.5,14.4,NA,NA,3.8,3.1,"n","n",NA,"","",0,0,28.681170130948
"6377",10235,"Oil Pad",2015,1258,"10",1.5,14.4,NA,NA,3.4,4.7,"n","n",NA,"","",0,0,58.9881144601288
"6378",10235,"Oil Pad (old)",2015,1258,"12C",1.5,14.4,NA,NA,3.4,4.7,"n","n",NA,"","",0,0,58.9881144601288
"6379",12180,"Oil Pad",2016,1258,"10",1.5,14.4,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6380",12180,"Oil Pad (old)",2016,1258,"12C",1.5,14.4,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6381",16093,"Oil Pad",2017,1258,"10",1.5,14.4,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6382",16093,"Oil Pad (old)",2017,1258,"12C",1.5,14.4,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6383",18207,"Oil Pad",2018,1258,"10",1.5,14.4,NA,NA,0,0,"n","n",NA,"","gone",0,0,0
"6384",18207,"Oil Pad (old)",2018,1258,"12C",1.5,14.4,NA,NA,0,0,"n","n",NA,"","gone",0,0,0
"6385",11353,"Oil Pad (old)",2015,455,"11E",0.55,12.85,NA,NA,1.8,0.9,"n","n",1,"","mini at 7 o'c",0,0,1.14511052223348
"6386",1981,"Oil Pad (old)",2010,292,"12C",0.16,2.94,NA,NA,6.7,8.7,"n","n",NA,"Tag 292.0","knocked over",1.8,33.15,398.293472816604
"6387",1982,"Oil Pad (old)",2011,292,"12C",0.16,2.94,NA,NA,12.3,10,"n","n",NA,"3994","",1.8,33.15,966.039740978861
"6388",1983,"Oil Pad (old)",2012,292,"12C",0.16,2.94,NA,NA,13.1,10.2,"n","n",NA,"","Sideways!",1.8,33.15,1070.4380064503
"6389",7367,"Oil Pad (old)",2013,292,"12C",0.16,2.94,NA,NA,0,0,"n","n",NA,"","GONE",1.8,33.15,0
"6390",11086,"Oil Pad (old)",2015,292,"12C",0.16,2.94,NA,NA,0,0,"n","n",NA,"","dead",1.8,33.15,0
"6391",1984,"Oil Pad (old)",2010,292.01,"12C",0.41,0.8,NA,NA,3,0.6,"n","n",NA,"Tag 292.","E of big one; closest to nail",1.8,33.15,0.848230016469244
"6392",1985,"Oil Pad (old)",2011,292.01,"12C",0.41,0.8,NA,NA,2.8,0.9,"n","n",NA,"3995","",1.8,33.15,1.78128303458541
"6393",1986,"Oil Pad (old)",2012,292.01,"12C",0.41,0.8,NA,NA,NA,NA,"n","n",NA,"","gone",1.8,33.15,NA
"6394",7368,"Oil Pad (old)",2013,292.01,"12C",0.41,0.8,NA,NA,0,0,"n","n",NA,"","GONE",1.8,33.15,0
"6395",11085,"Oil Pad (old)",2015,292.01,"12C",0.41,0.8,NA,NA,0,0,"n","n",NA,"","dead",1.8,33.15,0
"6396",1987,"Oil Pad (old)",2010,292.02,"12C",NA,15.2,NA,NA,1.1,0.6,"n","n",NA,"Tag 292.","additional seedlings, no measurements",1.8,33.15,0.31101767270539
"6397",1988,"Oil Pad (old)",2011,292.02,"12C",NA,15.2,NA,NA,1.1,0.6,"n","n",NA,"3995","more seedlings",1.8,33.15,0.31101767270539
"6398",1989,"Oil Pad (old)",2012,292.02,"12C",NA,15.2,NA,NA,NA,NA,"n","n",NA,"","gone",1.8,33.15,NA
"6399",7369,"Oil Pad (old)",2013,292.02,"12C",NA,15.2,NA,NA,0,0,"n","n",NA,"","GONE",1.8,33.15,0
"6400",11090,"Oil Pad (old)",2015,292.02,"12C",NA,15.2,NA,NA,0,0,"n","n",NA,"","dead",1.8,33.15,0
"6401",11350,"Oil Pad (old)",2015,417,"17B",1.25,11.8,NA,NA,5.8,3.7,"n","n",NA,"","",0,0,62.3621849700842
"6402",9567,"Oil Pad (old)",2014,64,"18C",0.22,2.65,NA,NA,5.1,6,"y","n",NA,"","Orig. tag (707) washed away, new tag is 64",0,0,144.199102799771
"6403",11092,"Oil Pad (old)",2015,64,"18C",0.22,2.65,NA,NA,0,0,"n","n",NA,"","tag not found",0,0,0
"6404",9566,"Oil Pad (old)",2014,991,"18C",0,0,NA,NA,3.8,3.6,"y","n",NA,"","",0,0,38.6792887509975
"6405",11091,"Oil Pad (old)",2015,991,"18C",0,0,NA,NA,0,0,"n","n",NA,"","tag not found",0,0,0
"6406",1963,"Oil Pad (old)",2010,233,"21C",0.65,5.55,NA,NA,4.8,1.5,"n","n",NA,"Tag 233","farthest west",0.81,37.71,8.48230016469244
"6407",1965,"Oil Pad (old)",2011,233,"21C",0.65,5.55,NA,NA,1.8,1.8,"n","n",NA,"3984","",0.81,37.71,4.58044208893392
"6408",1964,"Oil Pad (old)",2012,233,"21C",0.65,5.55,NA,NA,1.6,1.6,"n","n",NA,"","",0.81,37.71,3.21699087727595
"6409",7373,"Oil Pad (old)",2013,233,"21C",0.65,5.55,NA,NA,2.7,1,"n","n",NA,"","",0.81,37.71,2.12057504117311
"6410",9374,"Oil Pad (old)",2014,233,"21C",0.65,5.55,NA,NA,2.2,1.3,"n","n",NA,"","",0.81,37.71,2.92011037151171
"6411",11093,"Oil Pad (old)",2015,233,"21C",0.65,5.55,NA,NA,3.6,3.4,"n","n",NA,"","",0.81,37.71,32.6851299679482
"6412",1966,"Oil Pad (old)",2010,233.01,"21C",0.65,5.55,NA,NA,1.2,0.7,"n","n",NA,"Tag 233","at base of dead one",0.81,37.71,0.4618141200777
"6413",1967,"Oil Pad (old)",2011,233.01,"21C",0.65,5.55,NA,NA,1.2,0.8,"n","n",NA,"3984","",0.81,37.71,0.60318578948924
"6414",1968,"Oil Pad (old)",2012,233.01,"21C",0.65,5.55,NA,NA,1.4,0.8,"n","n",NA,"","",0.81,37.71,0.703716754404114
"6415",7374,"Oil Pad (old)",2013,233.01,"21C",0.65,5.55,NA,NA,2.5,1,"n","n",NA,"","",0.81,37.71,1.96349540849362
"6416",9375,"Oil Pad (old)",2014,233.01,"21C",0.65,5.55,NA,NA,2.1,1.5,"n","n",NA,"","",0.81,37.71,3.71100632205294
"6417",11094,"Oil Pad (old)",2015,233.01,"21C",0.65,5.55,NA,NA,3.8,1.3,"n","n",NA,"","",0.81,37.71,5.04382700533841
"6418",1950,"Oil Pad (old)",2010,233.02,"21C",0.65,5.55,NA,NA,1.9,1.1,"n","n",NA,"Tag 233","at base of dead one",0.81,37.71,1.80563037765073
"6419",1948,"Oil Pad (old)",2011,233.02,"21C",0.65,5.55,NA,NA,0.8,1,"n","n",NA,"3984","",0.81,37.71,0.628318530717959
"6420",1949,"Oil Pad (old)",2012,233.02,"21C",0.65,5.55,NA,NA,1.5,1.1,"n","n",NA,"","",0.81,37.71,1.42549766656637
"6421",7375,"Oil Pad (old)",2013,233.02,"21C",0.65,5.55,NA,NA,3.2,1.1,"n","n",NA,"","",0.81,37.71,3.04106168867492
"6422",9376,"Oil Pad (old)",2014,233.02,"21C",0.65,5.55,NA,NA,3.4,1,"n","n",NA,"","",0.81,37.71,2.67035375555132
"6423",11095,"Oil Pad (old)",2015,233.02,"21C",0.65,5.55,NA,NA,3.9,1.7,"n","n",NA,"","damaged w/ 1 tubericle growing",0.81,37.71,8.85222269965264
"6424",1969,"Oil Pad (old)",2010,233.03,"21C",0.65,5.55,NA,NA,1.5,0.6,"n","n",NA,"Tag 233","at base of dead one",0.81,37.71,0.424115008234622
"6425",1970,"Oil Pad (old)",2011,233.03,"21C",0.65,5.55,NA,NA,1.1,0.9,"n","n",NA,"3984, 3985","",0.81,37.71,0.699789763587127
"6426",1971,"Oil Pad (old)",2012,233.03,"21C",0.65,5.55,NA,NA,1.2,1,"n","n",NA,"","",0.81,37.71,0.942477796076938
"6427",7376,"Oil Pad (old)",2013,233.03,"21C",0.65,5.55,NA,NA,0,0,"n","n",NA,"","dead",0.81,37.71,0
"6428",1975,"Oil Pad (old)",2010,256,"21C",0,12.6,NA,NA,9.7,8.5,"y","n",NA,"Tag 256","",0.05,44.65,550.426667863017
"6429",1976,"Oil Pad (old)",2011,256,"21C",0,12.6,NA,NA,10.6,9.6,"n","n",NA,"3986","",0.05,44.65,767.252324230314
"6430",1977,"Oil Pad (old)",2012,256,"21C",0,12.6,NA,NA,12.1,9.8,"y","n",NA,"","",0.05,44.65,912.69863931356
"6431",7377,"Oil Pad (old)",2013,256,"21C",0,12.6,NA,NA,12.7,10.2,"y","n",NA,"","",0.05,44.65,1037.75287648236
"6432",9377,"Oil Pad (old)",2014,256,"21C",0,12.6,NA,NA,14,10.7,"y","n",1,"","mini towards tag",0.05,44.65,1258.88330018323
"6433",1973,"Oil Pad (old)",2010,265,"21C",0.1,5.55,NA,NA,10.1,7.9,"y","n",NA,"Tag 265","",24,37.7,495.068663714111
"6434",1972,"Oil Pad (old)",2011,265,"21C",0.1,5.55,NA,NA,10.8,7.6,"y","n",NA,"3982, 3983","",24,37.7,489.937657512635
"6435",1974,"Oil Pad (old)",2012,265,"21C",0.1,5.55,NA,NA,7.5,8.2,"y","n",NA,"","",24,37.7,396.076293801333
"6436",7378,"Oil Pad (old)",2013,265,"21C",0.1,5.55,NA,NA,0,0,"n","n",NA,"","dead",24,37.7,0
"6437",7696,"Oil Pad (old)",2013,265.01,"21C",0.65,5.55,NA,NA,1.5,0.7,"n","n",NA,"","",0,0,0.577267650097124
"6438",7697,"Oil Pad (old)",2013,265.02,"21C",3.2,1.6,NA,NA,1.5,0.6,"n","n",NA,"","",0,0,0.424115008234622
"6439",9378,"Oil Pad (old)",2014,265.02,"21C",3.2,1.6,NA,NA,2.5,1.2,"n","n",NA,"","",0,0,2.82743338823081
"6440",11096,"Oil Pad (old)",2015,265.02,"21C",3.2,1.6,NA,NA,3.2,1.6,"n","n",NA,"","",0,0,6.4339817545519
"6441",11351,"Oil Pad (old)",2015,265.03,"21C",3.2,1.6,NA,NA,1.5,0.6,"n","n",NA,"","",0,0,0.424115008234622
"6442",1960,"Oil Pad (old)",2010,856,"22B",0.6,13.6,NA,NA,12.3,7.3,"y","n",NA,"Tag 856","tag to S",0.31,61.45,514.802577967635
"6443",1961,"Oil Pad (old)",2011,856,"22B",0.6,13.6,NA,NA,8.4,7.9,"y","n",NA,"3981","",0.31,61.45,411.740274772132
"6444",1962,"Oil Pad (old)",2012,856,"22B",0.6,13.6,NA,NA,12,8.8,"y","n",NA,"","",0.31,61.45,729.854805281981
"6445",7357,"Oil Pad (old)",2013,856,"22B",0.6,13.6,NA,NA,11.4,6.8,"y","n",NA,"","looks bad",0.31,61.45,414.011646260677
"6446",9365,"Oil Pad (old)",2014,856,"22B",0.6,13.6,NA,NA,13.3,6.9,"y","n",NA,"","",0.31,61.45,497.324327239388
"6447",11076,"Oil Pad (old)",2015,856,"22B",0.6,13.6,NA,NA,12,8.1,"y","n",NA,"","",0.31,61.45,618.359682006079
"6448",2804,"Oil Pad (old)",2012,75,"24C",0.35,10.9,NA,NA,6,4.9,"y","n",NA,"","",0.5,36.6,113.144459419036
"6449",7379,"Oil Pad (old)",2013,75,"24C",0.35,10.9,NA,NA,7,6.4,"n","n",NA,"","now 785",0.5,36.6,225.189361409316
"6450",9379,"Oil Pad (old)",2014,75,"24C",0.35,10.9,NA,NA,9.3,6.8,"y","n",NA,"","",0.5,36.6,337.746343002131
"6451",11097,"Oil Pad (old)",2015,75,"24C",0.35,10.9,NA,NA,9.3,8.5,"y","n",NA,"","",0.5,36.6,527.72866094083
"6452",1951,"Oil Pad (old)",2010,291,"24C",0.4,13.2,NA,NA,17,8.8,"y","n",NA,"Tag 291","",0.37,45.1,1033.96097414947
"6453",1952,"Oil Pad (old)",2011,291,"24C",0.4,13.2,NA,NA,14.8,9.3,"y","n",NA,"3987","",0.37,45.1,1005.35048985323
"6454",1953,"Oil Pad (old)",2012,291,"24C",0.4,13.2,NA,NA,15.3,10.3,"y","n",NA,"","",0.37,45.1,1274.84023466898
"6455",7380,"Oil Pad (old)",2013,291,"24C",0.4,13.2,NA,NA,16,11,"y","n",NA,"","",0.37,45.1,1520.53084433746
"6456",9380,"Oil Pad (old)",2014,291,"24C",0.4,13.2,NA,NA,18,11.3,"y","n",NA,"","",0.37,45.1,1805.17484671596
"6457",11098,"Oil Pad (old)",2015,291,"24C",0.4,13.2,NA,NA,22,11.2,"y","n",NA,"","",0.37,45.1,2167.44760356467
"6458",2515,"Oil Pad (old)",2011,291.01,"24C",0.4,13.2,NA,NA,1.5,1,"n","n",NA,"3991","",0.37,45.1,1.17809724509617
"6459",2516,"Oil Pad (old)",2012,291.01,"24C",0.4,13.2,NA,NA,1.8,1,"n","n",NA,"","",0.37,45.1,1.41371669411541
"6460",7381,"Oil Pad (old)",2013,291.01,"24C",0.4,13.2,NA,NA,2.8,1.2,"n","n",NA,"","",0.37,45.1,3.16672539481851
"6461",9381,"Oil Pad (old)",2014,291.01,"24C",0.4,13.2,NA,NA,2.7,1.4,"n","n",NA,"","",0.37,45.1,4.1563270806993
"6462",11099,"Oil Pad (old)",2015,291.01,"24C",0.4,13.2,NA,NA,4.5,2.2,"n","n",NA,"","",0.37,45.1,17.1059719987964
"6463",2805,"Oil Pad (old)",2012,291.02,"24C",0.4,13.2,NA,NA,0.7,0.6,"n","n",NA,"","",0.37,45.1,0.197920337176157
"6464",7382,"Oil Pad (old)",2013,291.02,"24C",0.4,13.2,NA,NA,0.3,0.3,"n","n",NA,"","",0.37,45.1,0.0212057504117311
"6465",9382,"Oil Pad (old)",2014,291.02,"24C",0.4,13.2,NA,NA,0,0,"n","n",1,"","dead",0.37,45.1,0
"6466",11100,"Oil Pad (old)",2015,291.02,"24C",0.4,13.2,NA,NA,4.6,2.2,"n","n",NA,"","",0.37,45.1,17.4861047098808
"6467",9608,"Oil Pad (old)",2014,291.03,"24C",0.4,13.2,NA,NA,2.6,1.3,"n","n",NA,"","",0,0,3.45103952996839
"6468",11101,"Oil Pad (old)",2015,291.03,"24C",0.4,13.2,NA,NA,2.5,0.7,"n","n",NA,"","",0,0,0.962112750161874
"6469",1954,"Oil Pad (old)",2010,765,"24C",0.35,10.9,NA,NA,6,2.9,"n","n",NA,"Tag 765","damaged; new tubercle growth, at base of dead one",0.4,42.93,39.6311913250352
"6470",1955,"Oil Pad (old)",2011,765,"24C",0.35,10.9,NA,NA,4.3,3.1,"n","n",NA,"3992","",0.4,42.93,32.4550083060728
"6471",1956,"Oil Pad (old)",2012,765,"24C",0.35,10.9,NA,NA,3.3,3.4,"n","n",NA,"","",0.4,42.93,29.9613691372858
"6472",7383,"Oil Pad (old)",2013,765,"24C",0.35,10.9,NA,NA,0,0,"n","n",NA,"","dead",0.4,42.93,0
"6473",9383,"Oil Pad (old)",2014,765,"24C",0.35,10.9,NA,NA,0,0,"n","n",NA,"","dead",0.4,42.93,0
"6474",1957,"Oil Pad (old)",2010,765.01,"24C",0.35,10.9,NA,NA,6.1,1.7,"n","n",NA,"Tag 765","At base of dead one",0.4,42.93,13.8457842225336
"6475",1959,"Oil Pad (old)",2011,765.01,"24C",0.35,10.9,NA,NA,3,2.8,"n","n",NA,"3993","",0.4,42.93,18.472564803108
"6476",1958,"Oil Pad (old)",2012,765.01,"24C",0.35,10.9,NA,NA,2.8,2.4,"n","n",NA,"","",0.4,42.93,12.666901579274
"6477",7384,"Oil Pad (old)",2013,765.01,"24C",0.35,10.9,NA,NA,0,0,"n","n",NA,"","dead",0.4,42.93,0
"6478",9384,"Oil Pad (old)",2014,765.01,"24C",0.35,10.9,NA,NA,0,0,"n","n",NA,"","dead",0.4,42.93,0
"6479",9604,"Oil Pad (old)",2014,765.02,"24C",0.35,10.9,NA,NA,1.8,1.2,"n","n",NA,"672 and 673","",0,0,2.03575203952619
"6480",9605,"Oil Pad (old)",2014,765.03,"24C",0.35,10.9,NA,NA,1.6,1,"n","n",NA,"","",0,0,1.25663706143592
"6481",9606,"Oil Pad (old)",2014,765.04,"24C",0.35,10.9,NA,NA,2.5,1.5,"n","n",NA,"","",0,0,4.41786466911065
"6482",9607,"Oil Pad (old)",2014,765.05,"24C",0.35,10.9,NA,NA,1.8,1.6,"n","n",NA,"","",0,0,3.61911473693544
"6483",1945,"Oil Pad (old)",2010,795,"24C",0.4,11.7,NA,NA,6.6,5.8,"y","n",NA,"Tag 795","",0.48,43.63,174.377241830155
"6484",1946,"Oil Pad (old)",2011,795,"24C",0.4,11.7,NA,NA,6.5,6.2,"y","n",NA,"3993","",0.48,43.63,196.239585106486
"6485",1947,"Oil Pad (old)",2012,795,"24C",0.4,11.7,NA,NA,NA,NA,"n","n",NA,"","Gone",0.48,43.63,NA
"6486",7385,"Oil Pad (old)",2013,795,"24C",0.4,11.7,NA,NA,0,0,"n","n",NA,"","still gone",0.48,43.63,0
"6487",9385,"Oil Pad (old)",2014,795,"24C",0.4,11.7,NA,NA,0,0,"n","n",NA,"","dead",0.48,43.63,0
"6488",690,"Picnic Site",2008,127,"1.61",0.21,15.7,NA,NA,NA,NA,"n","n",NA,"","very tiny",0,0,NA
"6489",686,"Picnic Site",2009,127,"1.61",0.21,15.7,NA,NA,0.9,1.7,"n","n",NA,"","",0,0,2.04282062299676
"6490",687,"Picnic Site",2010,127,"1.61",0.21,15.7,NA,NA,1.3,2,"n","n",NA,"2273","",0,0,4.08407044966673
"6491",689,"Picnic Site",2011,127,"1.61",0.21,15.7,NA,NA,1.2,2.4,"n","n",NA,"3470","",0,0,5.42867210540316
"6492",688,"Picnic Site",2012,127,"1.61",0.21,15.7,NA,NA,0.5,2.4,"n","n",NA,"","",0,0,2.26194671058465
"6493",6535,"Picnic Site",2013,127,"1.61",0.21,15.7,NA,NA,1.5,2.8,"n","n",NA,"","",0,0,9.23628240155399
"6494",8348,"Picnic Site",2014,127,"1.61",0.21,15.7,NA,NA,1.1,2.3,"n","n",NA,"mostly buried","",0,0,4.57023191280975
"6495",10258,"Picnic Site",2015,127,"1.61",0.21,15.7,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6496",12219,"Picnic Site",2016,127,"1.61",0.21,15.7,NA,NA,0,0,"n","n",NA,"","present but dead",0,0,0
"6497",16139,"Picnic Site",2017,127,"1.61",0.21,15.7,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6498",18258,"Picnic Site",2018,127,"1.61",0.21,15.7,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6499",11207,"Picnic Site",2015,127.01,"1.61",0.21,15.7,NA,NA,2.3,0.7,"n","n",NA,"","",0,0,0.885143730148924
"6500",12220,"Picnic Site",2016,127.01,"1.61",0.21,15.7,NA,NA,0.8,0.9,"n","n",NA,"","",0,0,0.508938009881547
"6501",16140,"Picnic Site",2017,127.01,"1.61",0.21,15.7,NA,NA,1.3,1.1,"n","n",NA,"","",0,0,1.23543131102419
"6502",18259,"Picnic Site",2018,127.01,"1.61",0.21,15.7,NA,NA,1.8,1.5,"n","n",NA,"","",0,0,3.18086256175967
"6503",13112,"Picnic Site",2016,127.02,"1.61",0.21,15.7,NA,NA,1.3,1.1,"n","n",NA,"","",0,0,1.23543131102419
"6504",16141,"Picnic Site",2017,127.02,"1.61",0.21,15.7,NA,NA,1.4,1.6,"n","n",NA,"","",0,0,2.81486701761645
"6505",18260,"Picnic Site",2018,127.02,"1.61",0.21,15.7,NA,NA,1.5,2.1,"n","n",NA,"","",0,0,5.19540885087412
"6506",680,"Picnic Site",2008,133,"1.61",0.18,8.62,NA,NA,NA,NA,"n","n",NA,"","small",0,0,NA
"6507",676,"Picnic Site",2009,133,"1.61",0.18,8.62,NA,NA,1.7,2,"n","n",NA,"","",0,0,5.34070751110265
"6508",677,"Picnic Site",2010,133,"1.61",0.18,8.62,NA,NA,1.2,2.5,"n","n",NA,"2298","",0,0,5.89048622548086
"6509",678,"Picnic Site",2011,133,"1.61",0.18,8.62,NA,NA,2,2.8,"n","n",NA,"3465","",0,0,12.315043202072
"6510",679,"Picnic Site",2012,133,"1.61",0.18,8.62,NA,NA,1.2,3.1,"n","n",NA,"","",0,0,9.05721162029938
"6511",6526,"Picnic Site",2013,133,"1.61",0.18,8.62,NA,NA,2.5,3.5,"n","n",NA,"","",0,0,24.0528187540469
"6512",8338,"Picnic Site",2014,133,"1.61",0.18,8.62,NA,NA,2.6,4.4,"y","n",NA,"","",0,0,39.533801952774
"6513",10247,"Picnic Site",2015,133,"1.61",0.18,8.62,NA,NA,2.9,4.5,"y","n",NA,"","",0,0,46.1225071455151
"6514",12194,"Picnic Site",2016,133,"1.61",0.18,8.62,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6515",16112,"Picnic Site",2017,133,"1.61",0.18,8.62,NA,NA,0,0,"n","n",NA,"","not found",0,0,0
"6516",18228,"Picnic Site",2018,133,"1.61",0.18,8.62,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6517",675,"Picnic Site",2008,137,"1.61",0.09,8.62,NA,NA,NA,NA,"n","n",NA,"","small",0,0,NA
"6518",671,"Picnic Site",2009,137,"1.61",0.09,8.62,NA,NA,3.2,3.1,"y","n",NA,"","bud",0,0,24.1525643207983
"6519",673,"Picnic Site",2010,137,"1.61",0.09,8.62,NA,NA,1.7,4,"y","n",NA,"2297, 2298","",0,0,21.3628300444106
"6520",674,"Picnic Site",2011,137,"1.61",0.09,8.62,NA,NA,2.9,4.6,"y","n",NA,"3466","",0,0,48.195172898721
"6521",672,"Picnic Site",2012,137,"1.61",0.09,8.62,NA,NA,1.1,3.9,"y","n",NA,"","",0,0,13.1404966718027
"6522",6527,"Picnic Site",2013,137,"1.61",0.09,8.62,NA,NA,2.4,4.3,"y","n",NA,"","",0,0,34.8528288989252
"6523",8339,"Picnic Site",2014,137,"1.61",0.09,8.62,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6524",10248,"Picnic Site",2015,137,"1.61",0.09,8.62,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6525",12195,"Picnic Site",2016,137,"1.61",0.09,8.62,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6526",16113,"Picnic Site",2017,137,"1.61",0.09,8.62,NA,NA,0,0,"n","n",NA,"","not found",0,0,0
"6527",18229,"Picnic Site",2018,137,"1.61",0.09,8.62,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6528",694,"Picnic Site",2008,138,"1.61",0.07,15.89,NA,NA,NA,NA,"y","n",NA,"","",0,0,NA
"6529",693,"Picnic Site",2009,138,"1.61",0.07,15.89,NA,NA,4.1,5.3,"n","n",NA,"","",0,0,90.4535210803207
"6530",692,"Picnic Site",2010,138,"1.61",0.07,15.89,NA,NA,2.9,5.3,"n","n",NA,"2272","",0,0,63.9793197885195
"6531",691,"Picnic Site",2011,138,"1.61",0.07,15.89,NA,NA,2.8,5,"n","n",NA,"3469","",0,0,54.9778714378214
"6532",695,"Picnic Site",2012,138,"1.61",0.07,15.89,NA,NA,NA,NA,"n","n",NA,"","dead",0,0,NA
"6533",6536,"Picnic Site",2013,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","still dead",0,0,0
"6534",8349,"Picnic Site",2014,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6535",10259,"Picnic Site",2015,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6536",12221,"Picnic Site",2016,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6537",16142,"Picnic Site",2017,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6538",18261,"Picnic Site",2018,138,"1.61",0.07,15.89,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6539",685,"Picnic Site",2008,141,"1.61",1,11.83,NA,NA,NA,NA,"y","n",NA,"","",0,0,NA
"6540",682,"Picnic Site",2009,141,"1.61",1,11.83,NA,NA,2.8,3.9,"n","n",NA,"","",0,0,33.4485369827705
"6541",681,"Picnic Site",2010,141,"1.61",1,11.83,NA,NA,2.1,3.9,"y","n",NA,"2293","",0,0,25.0864027370779
"6542",684,"Picnic Site",2011,141,"1.61",1,11.83,NA,NA,1.8,4.9,"y","n",NA,"3413","",0,0,33.9433378257109
"6543",683,"Picnic Site",2012,141,"1.61",1,11.83,NA,NA,1.7,4.4,"y","n",NA,"","",0,0,25.8490243537368
"6544",6533,"Picnic Site",2013,141,"1.61",1,11.83,NA,NA,2.7,5.3,"y","n",NA,"","",0,0,59.5669529065527
"6545",8346,"Picnic Site",2014,141,"1.61",1,11.83,NA,NA,2.3,4.1,"n","n",NA,"1.1 m from line","",0,0,30.3658491914355
"6546",10256,"Picnic Site",2015,141,"1.61",1,11.83,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
"6547",12215,"Picnic Site",2016,141,"1.61",1,11.83,NA,NA,0,0,"n","n",NA,"","not found",0,0,0
"6548",16133,"Picnic Site",2017,141,"1.61",1,11.83,NA,NA,0,0,"n","n",NA,"","",0,0,0
"6549",18252,"Picnic Site",2018,141,"1.61",1,11.83,NA,NA,0,0,"n","n",NA,"","tag not found, found tag 576 at 87x, 11.63 y",0,0,0
"6550",663,"Picnic Site",2008,144,"1.61",0.9,6.64,NA,NA,NA,NA,"n","n",NA,"","2 buds",0,0,NA
"6551",661,"Picnic Site",2009,144,"1.61",0.9,6.64,NA,NA,3.1,5.4,"y","n",NA,"","",0,0,70.9968523784758
"6552",662,"Picnic Site",2010,144,"1.61",0.9,6.64,NA,NA,2.1,5.9,"y","n",NA,"2302","",0,0,57.4133911425169
"6553",664,"Picnic Site",2011,144,"1.61",0.9,6.64,NA,NA,NA,NA,"n","n",NA,"","dead",0,0,NA
"6554",665,"Picnic Site",2012,144,"1.61",0.9,6.64,NA,NA,NA,NA,"n","n",NA,"","dead",0,0,NA
"6555",6523,"Picnic Site",2013,144,"1.61",0.9,6.64,NA,NA,1.7,3.3,"n","n",NA,"","dying",0,0,14.540076198977
"6556",8335,"Picnic Site",2014,144,"1.61",0.9,6.64,NA,NA,0,0,"n","n",NA,"","dead",0,0,0
